dsx,dsy,lsx,lsy,dxs,dys,manhattan,delay_ns,fanout,dtype,ltype
63,154,63,154,0,0,0,58,1,SLICE,SLICE
64,160,64,160,0,0,0,59,1,SLICE,SLICE
62,166,62,166,0,0,0,55,1,SLICE,SLICE
62,166,62,166,0,0,0,55,1,SLICE,SLICE
62,166,62,166,0,0,0,55,1,SLICE,SLICE
63,166,63,166,0,0,0,58,1,SLICE,SLICE
63,166,63,166,0,0,0,59,1,SLICE,SLICE
62,166,62,166,0,0,0,56,1,SLICE,SLICE
62,154,62,154,0,0,0,55,1,SLICE,SLICE
68,152,68,152,0,0,0,58,1,SLICE,SLICE
62,155,62,155,0,0,0,56,1,SLICE,SLICE
68,152,68,152,0,0,0,59,1,SLICE,SLICE
68,150,68,150,0,0,0,58,1,SLICE,SLICE
68,149,68,149,0,0,0,58,1,SLICE,SLICE
65,160,65,160,0,0,0,58,1,SLICE,SLICE
60,162,60,162,0,0,0,59,1,SLICE,SLICE
65,162,65,162,0,0,0,58,1,SLICE,SLICE
63,161,63,161,0,0,0,59,1,SLICE,SLICE
63,160,63,160,0,0,0,58,1,SLICE,SLICE
64,162,64,162,0,0,0,58,1,SLICE,SLICE
68,150,68,150,0,0,0,59,1,SLICE,SLICE
68,148,68,148,0,0,0,58,1,SLICE,SLICE
68,148,68,148,0,0,0,59,1,SLICE,SLICE
68,150,68,150,0,0,0,58,1,SLICE,SLICE
65,152,65,152,0,0,0,58,1,SLICE,SLICE
64,152,64,152,0,0,0,58,1,SLICE,SLICE
62,161,62,161,0,0,0,55,1,SLICE,SLICE
62,161,62,161,0,0,0,55,1,SLICE,SLICE
62,162,62,162,0,0,0,55,1,SLICE,SLICE
62,163,62,163,0,0,0,55,1,SLICE,SLICE
62,162,62,162,0,0,0,55,1,SLICE,SLICE
62,161,62,161,0,0,0,56,1,SLICE,SLICE
68,147,68,147,0,0,0,58,1,SLICE,SLICE
68,147,68,147,0,0,0,59,1,SLICE,SLICE
68,147,68,147,0,0,0,58,1,SLICE,SLICE
66,153,66,153,0,0,0,55,1,SLICE,SLICE
68,147,68,147,0,0,0,58,1,SLICE,SLICE
68,146,68,146,0,0,0,58,1,SLICE,SLICE
66,159,66,159,0,0,0,55,1,SLICE,SLICE
66,160,66,160,0,0,0,55,1,SLICE,SLICE
66,160,66,160,0,0,0,55,1,SLICE,SLICE
66,160,66,160,0,0,0,55,1,SLICE,SLICE
67,160,67,160,0,0,0,58,1,SLICE,SLICE
66,160,66,160,0,0,0,56,1,SLICE,SLICE
64,166,64,166,0,0,0,58,1,SLICE,SLICE
64,166,64,166,0,0,0,59,1,SLICE,SLICE
64,166,64,166,0,0,0,58,1,SLICE,SLICE
64,165,64,165,0,0,0,58,1,SLICE,SLICE
64,166,64,166,0,0,0,58,1,SLICE,SLICE
65,166,65,166,0,0,0,58,1,SLICE,SLICE
67,152,67,152,0,0,0,58,1,SLICE,SLICE
66,155,66,155,0,0,0,55,1,SLICE,SLICE
67,155,67,155,0,0,0,58,1,SLICE,SLICE
66,154,66,154,0,0,0,55,1,SLICE,SLICE
67,155,67,155,0,0,0,59,1,SLICE,SLICE
66,152,66,152,0,0,0,55,1,SLICE,SLICE
67,157,67,157,0,0,0,59,1,SLICE,SLICE
67,154,67,154,0,0,0,59,1,SLICE,SLICE
67,154,67,154,0,0,0,58,1,SLICE,SLICE
67,154,67,154,0,0,0,58,1,SLICE,SLICE
65,156,65,156,0,0,0,58,1,SLICE,SLICE
66,155,66,155,0,0,0,56,1,SLICE,SLICE
66,158,66,158,0,0,0,55,1,SLICE,SLICE
66,157,66,157,0,0,0,55,1,SLICE,SLICE
66,157,66,157,0,0,0,55,1,SLICE,SLICE
67,157,67,157,0,0,0,58,1,SLICE,SLICE
66,158,66,158,0,0,0,55,1,SLICE,SLICE
66,157,66,157,0,0,0,56,1,SLICE,SLICE
66,158,66,158,0,0,0,55,1,SLICE,SLICE
67,159,67,159,0,0,0,59,1,SLICE,SLICE
67,158,67,158,0,0,0,58,1,SLICE,SLICE
67,158,67,158,0,0,0,59,1,SLICE,SLICE
67,158,67,158,0,0,0,58,1,SLICE,SLICE
66,158,66,158,0,0,0,56,1,SLICE,SLICE
68,151,68,151,0,0,0,58,1,SLICE,SLICE
68,154,68,154,0,0,0,59,1,SLICE,SLICE
68,154,68,154,0,0,0,58,1,SLICE,SLICE
69,151,69,151,0,0,0,58,1,SLICE,SLICE
68,152,68,152,0,0,0,58,1,SLICE,SLICE
68,152,68,152,0,0,0,58,1,SLICE,SLICE
64,158,64,158,0,0,0,58,1,SLICE,SLICE
64,158,64,158,0,0,0,59,1,SLICE,SLICE
64,158,64,158,0,0,0,58,1,SLICE,SLICE
64,159,64,159,0,0,0,58,1,SLICE,SLICE
64,159,64,159,0,0,0,59,1,SLICE,SLICE
66,156,66,156,0,0,0,56,1,SLICE,SLICE
68,156,68,156,0,0,0,58,1,SLICE,SLICE
68,154,68,154,0,0,0,58,1,SLICE,SLICE
69,156,69,156,0,0,0,58,1,SLICE,SLICE
67,157,67,157,0,0,0,58,1,SLICE,SLICE
69,156,69,156,0,0,0,59,1,SLICE,SLICE
68,154,68,154,0,0,0,58,1,SLICE,SLICE
63,163,63,163,0,0,0,59,1,SLICE,SLICE
63,163,63,163,0,0,0,58,1,SLICE,SLICE
63,163,63,163,0,0,0,58,1,SLICE,SLICE
63,164,63,164,0,0,0,58,1,SLICE,SLICE
60,163,60,163,0,0,0,58,1,SLICE,SLICE
62,165,62,165,0,0,0,56,1,SLICE,SLICE
66,156,66,156,0,0,0,55,1,SLICE,SLICE
66,156,66,156,0,0,0,55,1,SLICE,SLICE
67,156,67,156,0,0,0,58,1,SLICE,SLICE
66,157,66,157,0,0,0,55,1,SLICE,SLICE
67,155,67,155,0,0,0,58,1,SLICE,SLICE
66,156,66,156,0,0,0,55,1,SLICE,SLICE
64,165,64,165,0,0,0,58,1,SLICE,SLICE
63,164,63,164,0,0,0,58,1,SLICE,SLICE
64,165,64,165,0,0,0,58,1,SLICE,SLICE
63,165,63,165,0,0,0,58,1,SLICE,SLICE
63,165,63,165,0,0,0,58,1,SLICE,SLICE
62,165,62,165,0,0,0,55,1,SLICE,SLICE
64,154,64,154,0,0,0,59,1,SLICE,SLICE
64,155,64,155,0,0,0,58,1,SLICE,SLICE
64,153,64,153,0,0,0,58,1,SLICE,SLICE
64,155,64,155,0,0,0,59,1,SLICE,SLICE
64,154,64,154,0,0,0,58,1,SLICE,SLICE
64,154,64,154,0,0,0,58,1,SLICE,SLICE
67,153,67,153,0,0,0,59,1,SLICE,SLICE
67,152,67,152,0,0,0,58,1,SLICE,SLICE
67,153,67,153,0,0,0,58,1,SLICE,SLICE
66,154,66,154,0,0,0,55,1,SLICE,SLICE
66,154,66,154,0,0,0,55,1,SLICE,SLICE
66,154,66,154,0,0,0,56,1,SLICE,SLICE
64,160,64,160,0,0,0,58,1,SLICE,SLICE
64,159,64,159,0,0,0,58,1,SLICE,SLICE
65,160,65,160,0,0,0,58,1,SLICE,SLICE
65,160,65,160,0,0,0,59,1,SLICE,SLICE
65,160,65,160,0,0,0,58,1,SLICE,SLICE
64,160,64,160,0,0,0,58,1,SLICE,SLICE
64,158,64,158,0,0,0,58,1,SLICE,SLICE
68,149,68,149,0,0,0,58,1,SLICE,SLICE
69,146,69,146,0,0,0,58,1,SLICE,SLICE
68,149,68,149,0,0,0,58,1,SLICE,SLICE
62,155,62,155,0,0,0,55,1,SLICE,SLICE
68,151,68,151,0,0,0,58,1,SLICE,SLICE
64,156,64,156,0,0,0,58,1,SLICE,SLICE
64,157,64,157,0,0,0,58,1,SLICE,SLICE
64,156,64,156,0,0,0,59,1,SLICE,SLICE
64,156,64,156,0,0,0,58,1,SLICE,SLICE
64,156,64,156,0,0,0,58,1,SLICE,SLICE
64,155,64,155,0,0,0,58,1,SLICE,SLICE
62,163,62,163,0,0,0,55,1,SLICE,SLICE
62,163,62,163,0,0,0,55,1,SLICE,SLICE
63,163,63,163,0,0,0,58,1,SLICE,SLICE
64,163,64,163,0,0,0,59,1,SLICE,SLICE
62,162,62,162,0,0,0,55,1,SLICE,SLICE
64,162,64,162,0,0,0,58,1,SLICE,SLICE
63,158,63,158,0,0,0,58,1,SLICE,SLICE
63,157,63,157,0,0,0,58,1,SLICE,SLICE
63,158,63,158,0,0,0,59,1,SLICE,SLICE
65,158,65,158,0,0,0,58,1,SLICE,SLICE
62,159,62,159,0,0,0,55,1,SLICE,SLICE
62,157,62,157,0,0,0,56,1,SLICE,SLICE
62,162,62,162,0,0,0,56,1,SLICE,SLICE
62,164,62,164,0,0,0,55,1,SLICE,SLICE
63,165,63,165,0,0,0,59,1,SLICE,SLICE
63,164,63,164,0,0,0,58,1,SLICE,SLICE
63,164,63,164,0,0,0,59,1,SLICE,SLICE
62,163,62,163,0,0,0,56,1,SLICE,SLICE
67,156,67,156,0,0,0,58,1,SLICE,SLICE
67,156,67,156,0,0,0,58,1,SLICE,SLICE
65,156,65,156,0,0,0,59,1,SLICE,SLICE
64,157,64,157,0,0,0,59,1,SLICE,SLICE
68,153,68,153,0,0,0,58,1,SLICE,SLICE
66,155,66,155,0,0,0,55,1,SLICE,SLICE
64,154,64,154,0,0,0,58,1,SLICE,SLICE
64,153,64,153,0,0,0,59,1,SLICE,SLICE
65,152,65,152,0,0,0,59,1,SLICE,SLICE
63,161,63,161,0,0,0,58,1,SLICE,SLICE
64,153,64,153,0,0,0,58,1,SLICE,SLICE
64,152,64,152,0,0,0,58,1,SLICE,SLICE
66,159,66,159,0,0,0,55,1,SLICE,SLICE
67,160,67,160,0,0,0,59,1,SLICE,SLICE
67,160,67,160,0,0,0,58,1,SLICE,SLICE
66,159,66,159,0,0,0,55,1,SLICE,SLICE
67,159,67,159,0,0,0,58,1,SLICE,SLICE
66,159,66,159,0,0,0,56,1,SLICE,SLICE
67,154,67,154,0,0,0,58,1,SLICE,SLICE
67,155,67,155,0,0,0,58,1,SLICE,SLICE
67,151,67,151,0,0,0,58,1,SLICE,SLICE
67,151,67,151,0,0,0,59,1,SLICE,SLICE
67,156,67,156,0,0,0,59,1,SLICE,SLICE
66,155,66,155,0,0,0,55,1,SLICE,SLICE
67,153,67,153,0,0,0,58,1,SLICE,SLICE
69,151,69,151,0,0,0,59,1,SLICE,SLICE
68,149,68,149,0,0,0,59,1,SLICE,SLICE
69,151,69,151,0,0,0,58,1,SLICE,SLICE
69,151,69,151,0,0,0,58,1,SLICE,SLICE
68,151,68,151,0,0,0,59,1,SLICE,SLICE
54,138,54,138,0,0,0,55,1,SLICE,SLICE
55,137,55,137,0,0,0,59,1,SLICE,SLICE
55,137,55,137,0,0,0,58,1,SLICE,SLICE
55,138,55,138,0,0,0,58,1,SLICE,SLICE
55,138,55,138,0,0,0,59,1,SLICE,SLICE
54,138,54,138,0,0,0,56,1,SLICE,SLICE
57,147,57,147,0,0,0,58,1,SLICE,SLICE
57,148,57,148,0,0,0,58,1,SLICE,SLICE
57,148,57,148,0,0,0,59,1,SLICE,SLICE
57,147,57,147,0,0,0,58,1,SLICE,SLICE
57,148,57,148,0,0,0,58,1,SLICE,SLICE
56,147,56,147,0,0,0,56,1,SLICE,SLICE
54,140,54,140,0,0,0,56,1,SLICE,SLICE
54,140,54,140,0,0,0,55,1,SLICE,SLICE
54,140,54,140,0,0,0,55,1,SLICE,SLICE
55,139,55,139,0,0,0,59,1,SLICE,SLICE
54,140,54,140,0,0,0,55,1,SLICE,SLICE
54,139,54,139,0,0,0,56,1,SLICE,SLICE
54,141,54,141,0,0,0,55,1,SLICE,SLICE
54,141,54,141,0,0,0,55,1,SLICE,SLICE
54,142,54,142,0,0,0,55,1,SLICE,SLICE
55,141,55,141,0,0,0,58,1,SLICE,SLICE
54,142,54,142,0,0,0,55,1,SLICE,SLICE
54,141,54,141,0,0,0,56,1,SLICE,SLICE
46,168,46,168,0,0,0,55,1,SLICE,SLICE
49,169,49,169,0,0,0,58,1,SLICE,SLICE
46,168,46,168,0,0,0,55,1,SLICE,SLICE
46,169,46,169,0,0,0,55,1,SLICE,SLICE
49,169,49,169,0,0,0,58,1,SLICE,SLICE
46,168,46,168,0,0,0,56,1,SLICE,SLICE
56,136,56,136,0,0,0,55,1,SLICE,SLICE
57,136,57,136,0,0,0,58,1,SLICE,SLICE
55,140,55,140,0,0,0,58,1,SLICE,SLICE
55,140,55,140,0,0,0,59,1,SLICE,SLICE
57,136,57,136,0,0,0,59,1,SLICE,SLICE
56,135,56,135,0,0,0,55,1,SLICE,SLICE
57,144,57,144,0,0,0,59,1,SLICE,SLICE
57,147,57,147,0,0,0,58,1,SLICE,SLICE
57,147,57,147,0,0,0,59,1,SLICE,SLICE
57,144,57,144,0,0,0,58,1,SLICE,SLICE
57,146,57,146,0,0,0,59,1,SLICE,SLICE
56,144,56,144,0,0,0,56,1,SLICE,SLICE
54,144,54,144,0,0,0,55,1,SLICE,SLICE
55,146,55,146,0,0,0,58,1,SLICE,SLICE
55,146,55,146,0,0,0,59,1,SLICE,SLICE
54,144,54,144,0,0,0,55,1,SLICE,SLICE
55,144,55,144,0,0,0,58,1,SLICE,SLICE
54,146,54,146,0,0,0,56,1,SLICE,SLICE
58,135,58,135,0,0,0,55,1,SLICE,SLICE
56,135,56,135,0,0,0,55,1,SLICE,SLICE
57,135,57,135,0,0,0,58,1,SLICE,SLICE
56,134,56,134,0,0,0,56,1,SLICE,SLICE
58,134,58,134,0,0,0,55,1,SLICE,SLICE
58,136,58,136,0,0,0,56,1,SLICE,SLICE
56,134,56,134,0,0,0,55,1,SLICE,SLICE
56,134,56,134,0,0,0,55,1,SLICE,SLICE
56,134,56,134,0,0,0,55,1,SLICE,SLICE
55,135,55,135,0,0,0,58,1,SLICE,SLICE
57,134,57,134,0,0,0,58,1,SLICE,SLICE
54,135,54,135,0,0,0,55,1,SLICE,SLICE
57,140,57,140,0,0,0,58,1,SLICE,SLICE
57,140,57,140,0,0,0,58,1,SLICE,SLICE
57,139,57,139,0,0,0,59,1,SLICE,SLICE
57,139,57,139,0,0,0,58,1,SLICE,SLICE
57,141,57,141,0,0,0,58,1,SLICE,SLICE
56,139,56,139,0,0,0,55,1,SLICE,SLICE
54,136,54,136,0,0,0,55,1,SLICE,SLICE
54,136,54,136,0,0,0,55,1,SLICE,SLICE
54,136,54,136,0,0,0,55,1,SLICE,SLICE
55,136,55,136,0,0,0,58,1,SLICE,SLICE
55,136,55,136,0,0,0,59,1,SLICE,SLICE
54,135,54,135,0,0,0,55,1,SLICE,SLICE
57,148,57,148,0,0,0,58,1,SLICE,SLICE
56,149,56,149,0,0,0,55,1,SLICE,SLICE
57,149,57,149,0,0,0,58,1,SLICE,SLICE
57,149,57,149,0,0,0,59,1,SLICE,SLICE
57,149,57,149,0,0,0,58,1,SLICE,SLICE
56,148,56,148,0,0,0,56,1,SLICE,SLICE
54,138,54,138,0,0,0,55,1,SLICE,SLICE
54,139,54,139,0,0,0,55,1,SLICE,SLICE
54,138,54,138,0,0,0,55,1,SLICE,SLICE
54,139,54,139,0,0,0,55,1,SLICE,SLICE
55,139,55,139,0,0,0,58,1,SLICE,SLICE
54,139,54,139,0,0,0,55,1,SLICE,SLICE
48,165,48,165,0,0,0,58,1,SLICE,SLICE
48,166,48,166,0,0,0,58,1,SLICE,SLICE
48,166,48,166,0,0,0,58,1,SLICE,SLICE
49,166,49,166,0,0,0,58,1,SLICE,SLICE
49,166,49,166,0,0,0,59,1,SLICE,SLICE
48,166,48,166,0,0,0,59,1,SLICE,SLICE
54,145,54,145,0,0,0,55,1,SLICE,SLICE
57,144,57,144,0,0,0,58,1,SLICE,SLICE
55,145,55,145,0,0,0,58,1,SLICE,SLICE
55,145,55,145,0,0,0,59,1,SLICE,SLICE
57,143,57,143,0,0,0,58,1,SLICE,SLICE
56,144,56,144,0,0,0,55,1,SLICE,SLICE
55,134,55,134,0,0,0,58,1,SLICE,SLICE
55,134,55,134,0,0,0,59,1,SLICE,SLICE
55,134,55,134,0,0,0,58,1,SLICE,SLICE
55,134,55,134,0,0,0,58,1,SLICE,SLICE
55,135,55,135,0,0,0,59,1,SLICE,SLICE
54,135,54,135,0,0,0,55,1,SLICE,SLICE
55,141,55,141,0,0,0,59,1,SLICE,SLICE
55,142,55,142,0,0,0,59,1,SLICE,SLICE
55,140,55,140,0,0,0,58,1,SLICE,SLICE
55,142,55,142,0,0,0,58,1,SLICE,SLICE
55,141,55,141,0,0,0,58,1,SLICE,SLICE
54,141,54,141,0,0,0,55,1,SLICE,SLICE
57,138,57,138,0,0,0,58,1,SLICE,SLICE
55,142,55,142,0,0,0,58,1,SLICE,SLICE
57,137,57,137,0,0,0,59,1,SLICE,SLICE
57,137,57,137,0,0,0,58,1,SLICE,SLICE
57,138,57,138,0,0,0,58,1,SLICE,SLICE
54,142,54,142,0,0,0,56,1,SLICE,SLICE
48,167,48,167,0,0,0,59,1,SLICE,SLICE
48,168,48,168,0,0,0,59,1,SLICE,SLICE
48,167,48,167,0,0,0,58,1,SLICE,SLICE
48,167,48,167,0,0,0,58,1,SLICE,SLICE
48,168,48,168,0,0,0,58,1,SLICE,SLICE
48,168,48,168,0,0,0,58,1,SLICE,SLICE
56,138,56,138,0,0,0,55,1,SLICE,SLICE
56,140,56,140,0,0,0,56,1,SLICE,SLICE
56,139,56,139,0,0,0,55,1,SLICE,SLICE
56,139,56,139,0,0,0,55,1,SLICE,SLICE
56,140,56,140,0,0,0,55,1,SLICE,SLICE
56,138,56,138,0,0,0,55,1,SLICE,SLICE
57,135,57,135,0,0,0,59,1,SLICE,SLICE
57,135,57,135,0,0,0,58,1,SLICE,SLICE
57,134,57,134,0,0,0,59,1,SLICE,SLICE
57,135,57,135,0,0,0,58,1,SLICE,SLICE
57,136,57,136,0,0,0,58,1,SLICE,SLICE
56,135,56,135,0,0,0,55,1,SLICE,SLICE
56,137,56,137,0,0,0,55,1,SLICE,SLICE
58,137,58,137,0,0,0,55,1,SLICE,SLICE
58,137,58,137,0,0,0,55,1,SLICE,SLICE
58,137,58,137,0,0,0,55,1,SLICE,SLICE
58,138,58,138,0,0,0,55,1,SLICE,SLICE
56,137,56,137,0,0,0,56,1,SLICE,SLICE
59,137,59,137,0,0,0,58,1,SLICE,SLICE
58,138,58,138,0,0,0,55,1,SLICE,SLICE
57,136,57,136,0,0,0,58,1,SLICE,SLICE
59,137,59,137,0,0,0,59,1,SLICE,SLICE
57,137,57,137,0,0,0,58,1,SLICE,SLICE
56,135,56,135,0,0,0,56,1,SLICE,SLICE
56,137,56,137,0,0,0,55,1,SLICE,SLICE
56,138,56,138,0,0,0,55,1,SLICE,SLICE
57,138,57,138,0,0,0,58,1,SLICE,SLICE
57,138,57,138,0,0,0,59,1,SLICE,SLICE
57,139,57,139,0,0,0,58,1,SLICE,SLICE
56,138,56,138,0,0,0,56,1,SLICE,SLICE
44,164,44,164,0,0,0,59,1,SLICE,SLICE
44,164,44,164,0,0,0,58,1,SLICE,SLICE
44,164,44,164,0,0,0,58,1,SLICE,SLICE
48,165,48,165,0,0,0,59,1,SLICE,SLICE
45,164,45,164,0,0,0,58,1,SLICE,SLICE
44,164,44,164,0,0,0,58,1,SLICE,SLICE
57,145,57,145,0,0,0,58,1,SLICE,SLICE
56,146,56,146,0,0,0,55,1,SLICE,SLICE
57,144,57,144,0,0,0,58,1,SLICE,SLICE
56,146,56,146,0,0,0,55,1,SLICE,SLICE
57,146,57,146,0,0,0,58,1,SLICE,SLICE
56,146,56,146,0,0,0,56,1,SLICE,SLICE
54,148,54,148,0,0,0,56,1,SLICE,SLICE
54,148,54,148,0,0,0,55,1,SLICE,SLICE
54,147,54,147,0,0,0,55,1,SLICE,SLICE
54,148,54,148,0,0,0,55,1,SLICE,SLICE
54,148,54,148,0,0,0,55,1,SLICE,SLICE
54,147,54,147,0,0,0,56,1,SLICE,SLICE
58,135,58,135,0,0,0,55,1,SLICE,SLICE
56,136,56,136,0,0,0,56,1,SLICE,SLICE
56,136,56,136,0,0,0,55,1,SLICE,SLICE
56,136,56,136,0,0,0,55,1,SLICE,SLICE
58,137,58,137,0,0,0,56,1,SLICE,SLICE
56,137,56,137,0,0,0,55,1,SLICE,SLICE
57,142,57,142,0,0,0,59,1,SLICE,SLICE
56,143,56,143,0,0,0,55,1,SLICE,SLICE
57,143,57,143,0,0,0,58,1,SLICE,SLICE
57,142,57,142,0,0,0,58,1,SLICE,SLICE
57,143,57,143,0,0,0,59,1,SLICE,SLICE
56,142,56,142,0,0,0,55,1,SLICE,SLICE
56,141,56,141,0,0,0,55,1,SLICE,SLICE
57,140,57,140,0,0,0,58,1,SLICE,SLICE
58,138,58,138,0,0,0,55,1,SLICE,SLICE
57,139,57,139,0,0,0,58,1,SLICE,SLICE
57,140,57,140,0,0,0,59,1,SLICE,SLICE
56,139,56,139,0,0,0,56,1,SLICE,SLICE
54,150,54,150,0,0,0,55,1,SLICE,SLICE
54,150,54,150,0,0,0,55,1,SLICE,SLICE
55,149,55,149,0,0,0,58,1,SLICE,SLICE
55,149,55,149,0,0,0,59,1,SLICE,SLICE
55,148,55,148,0,0,0,59,1,SLICE,SLICE
54,146,54,146,0,0,0,55,1,SLICE,SLICE
58,136,58,136,0,0,0,55,1,SLICE,SLICE
58,135,58,135,0,0,0,55,1,SLICE,SLICE
58,136,58,136,0,0,0,55,1,SLICE,SLICE
59,135,59,135,0,0,0,58,1,SLICE,SLICE
58,136,58,136,0,0,0,55,1,SLICE,SLICE
58,135,58,135,0,0,0,56,1,SLICE,SLICE
49,164,49,164,0,0,0,58,1,SLICE,SLICE
49,163,49,163,0,0,0,58,1,SLICE,SLICE
49,162,49,162,0,0,0,59,1,SLICE,SLICE
49,164,49,164,0,0,0,58,1,SLICE,SLICE
49,164,49,164,0,0,0,58,1,SLICE,SLICE
48,163,48,163,0,0,0,59,1,SLICE,SLICE
58,134,58,134,0,0,0,55,1,SLICE,SLICE
58,134,58,134,0,0,0,55,1,SLICE,SLICE
59,134,59,134,0,0,0,58,1,SLICE,SLICE
59,134,59,134,0,0,0,59,1,SLICE,SLICE
59,134,59,134,0,0,0,58,1,SLICE,SLICE
58,134,58,134,0,0,0,56,1,SLICE,SLICE
55,150,55,150,0,0,0,58,1,SLICE,SLICE
54,151,54,151,0,0,0,55,1,SLICE,SLICE
55,150,55,150,0,0,0,59,1,SLICE,SLICE
55,151,55,151,0,0,0,58,1,SLICE,SLICE
55,151,55,151,0,0,0,59,1,SLICE,SLICE
54,151,54,151,0,0,0,56,1,SLICE,SLICE
46,167,46,167,0,0,0,56,1,SLICE,SLICE
46,167,46,167,0,0,0,55,1,SLICE,SLICE
49,167,49,167,0,0,0,58,1,SLICE,SLICE
49,166,49,166,0,0,0,58,1,SLICE,SLICE
46,167,46,167,0,0,0,55,1,SLICE,SLICE
48,167,48,167,0,0,0,58,1,SLICE,SLICE
54,136,54,136,0,0,0,56,1,SLICE,SLICE
54,137,54,137,0,0,0,56,1,SLICE,SLICE
54,137,54,137,0,0,0,55,1,SLICE,SLICE
54,137,54,137,0,0,0,55,1,SLICE,SLICE
54,137,54,137,0,0,0,55,1,SLICE,SLICE
55,137,55,137,0,0,0,58,1,SLICE,SLICE
54,146,54,146,0,0,0,55,1,SLICE,SLICE
54,147,54,147,0,0,0,55,1,SLICE,SLICE
54,147,54,147,0,0,0,55,1,SLICE,SLICE
55,147,55,147,0,0,0,58,1,SLICE,SLICE
55,147,55,147,0,0,0,59,1,SLICE,SLICE
54,149,54,149,0,0,0,56,1,SLICE,SLICE
56,145,56,145,0,0,0,55,1,SLICE,SLICE
57,145,57,145,0,0,0,58,1,SLICE,SLICE
57,145,57,145,0,0,0,59,1,SLICE,SLICE
57,145,57,145,0,0,0,58,1,SLICE,SLICE
56,146,56,146,0,0,0,55,1,SLICE,SLICE
56,144,56,144,0,0,0,55,1,SLICE,SLICE
39,149,39,149,0,0,0,58,1,SLICE,SLICE
39,149,39,149,0,0,0,59,1,SLICE,SLICE
39,150,39,150,0,0,0,58,1,SLICE,SLICE
39,148,39,148,0,0,0,59,1,SLICE,SLICE
39,148,39,148,0,0,0,58,1,SLICE,SLICE
38,149,38,149,0,0,0,56,1,SLICE,SLICE
39,151,39,151,0,0,0,59,1,SLICE,SLICE
39,150,39,150,0,0,0,58,1,SLICE,SLICE
39,151,39,151,0,0,0,58,1,SLICE,SLICE
39,152,39,152,0,0,0,58,1,SLICE,SLICE
39,151,39,151,0,0,0,58,1,SLICE,SLICE
38,151,38,151,0,0,0,56,1,SLICE,SLICE
39,139,39,139,0,0,0,58,1,SLICE,SLICE
39,139,39,139,0,0,0,58,1,SLICE,SLICE
36,138,36,138,0,0,0,58,1,SLICE,SLICE
38,140,38,140,0,0,0,55,1,SLICE,SLICE
37,139,37,139,0,0,0,58,1,SLICE,SLICE
38,139,38,139,0,0,0,55,1,SLICE,SLICE
42,159,42,159,0,0,0,55,1,SLICE,SLICE
43,160,43,160,0,0,0,59,1,SLICE,SLICE
42,159,42,159,0,0,0,55,1,SLICE,SLICE
43,159,43,159,0,0,0,58,1,SLICE,SLICE
43,159,43,159,0,0,0,59,1,SLICE,SLICE
42,159,42,159,0,0,0,56,1,SLICE,SLICE
47,168,47,168,0,0,0,58,1,SLICE,SLICE
46,167,46,167,0,0,0,55,1,SLICE,SLICE
47,167,47,167,0,0,0,58,1,SLICE,SLICE
47,167,47,167,0,0,0,59,1,SLICE,SLICE
46,166,46,166,0,0,0,55,1,SLICE,SLICE
46,168,46,168,0,0,0,55,1,SLICE,SLICE
38,138,38,138,0,0,0,55,1,SLICE,SLICE
39,138,39,138,0,0,0,58,1,SLICE,SLICE
39,139,39,139,0,0,0,58,1,SLICE,SLICE
39,138,39,138,0,0,0,59,1,SLICE,SLICE
39,138,39,138,0,0,0,58,1,SLICE,SLICE
38,138,38,138,0,0,0,56,1,SLICE,SLICE
38,140,38,140,0,0,0,55,1,SLICE,SLICE
39,140,39,140,0,0,0,58,1,SLICE,SLICE
39,140,39,140,0,0,0,59,1,SLICE,SLICE
39,140,39,140,0,0,0,58,1,SLICE,SLICE
39,140,39,140,0,0,0,58,1,SLICE,SLICE
38,140,38,140,0,0,0,55,1,SLICE,SLICE
47,172,47,172,0,0,0,58,1,SLICE,SLICE
45,171,45,171,0,0,0,59,1,SLICE,SLICE
45,171,45,171,0,0,0,58,1,SLICE,SLICE
45,171,45,171,0,0,0,58,1,SLICE,SLICE
46,170,46,170,0,0,0,55,1,SLICE,SLICE
44,171,44,171,0,0,0,58,1,SLICE,SLICE
39,146,39,146,0,0,0,59,1,SLICE,SLICE
39,146,39,146,0,0,0,58,1,SLICE,SLICE
39,145,39,145,0,0,0,58,1,SLICE,SLICE
39,146,39,146,0,0,0,58,1,SLICE,SLICE
39,147,39,147,0,0,0,58,1,SLICE,SLICE
38,145,38,145,0,0,0,55,1,SLICE,SLICE
38,157,38,157,0,0,0,55,1,SLICE,SLICE
38,157,38,157,0,0,0,55,1,SLICE,SLICE
38,157,38,157,0,0,0,55,1,SLICE,SLICE
38,158,38,158,0,0,0,55,1,SLICE,SLICE
39,157,39,157,0,0,0,58,1,SLICE,SLICE
38,158,38,158,0,0,0,56,1,SLICE,SLICE
39,143,39,143,0,0,0,58,1,SLICE,SLICE
39,144,39,144,0,0,0,58,1,SLICE,SLICE
39,142,39,142,0,0,0,58,1,SLICE,SLICE
39,145,39,145,0,0,0,59,1,SLICE,SLICE
39,144,39,144,0,0,0,58,1,SLICE,SLICE
38,144,38,144,0,0,0,55,1,SLICE,SLICE
39,135,39,135,0,0,0,59,1,SLICE,SLICE
38,134,38,134,0,0,0,55,1,SLICE,SLICE
39,135,39,135,0,0,0,58,1,SLICE,SLICE
38,134,38,134,0,0,0,55,1,SLICE,SLICE
